lenguaje;matematicas;sociales;Id;filosofia;biologia;quimica;fisica;nivel_ingles; sisben;estrato;genero;puntaje_saber11   
bajo;medio;bajo;9465;medio;medio;medio;medio;A-;3;1;Hombre;medio
alto;alto;medio;9466;bajo;medio;alto;medio;A2;2;3;Hombre;medio
alto;medio;medio;9467;alto;medio;medio;medio;A-;1;1;Hombre;medio
alto;alto;alto;9468;alto;alto;alto;alto;A2;5;2;Mujer;medio
medio;medio;medio;9469;alto;medio;medio;medio;A1;5;2;Hombre;medio
medio;medio;alto;9470;alto;alto;alto;medio;A1;3;3;Hombre;medio
alto;medio;medio;9471;medio;medio;alto;medio;A2;3;3;Mujer;medio
medio;medio;medio;9472;medio;medio;medio;medio;A1;1;3;Hombre;medio
alto;alto;alto;9473;medio;alto;alto;alto;A1;2;3;Hombre;medio
alto;alto;alto;9474;alto;alto;alto;alto;A1;5;4;Hombre;medio
medio;medio;alto;9475;medio;medio;medio;medio;A-;5;2;Hombre;medio
medio;medio;medio;9476;medio;alto;alto;medio;A1;5;3;Hombre;medio
medio;medio;medio;9477;medio;alto;medio;medio;A-;5;2;Hombre;medio
medio;alto;medio;9478;alto;alto;alto;medio;A1;2;2;Hombre;medio
alto;alto;alto;9479;alto;alto;alto;alto;A2;5;5;Hombre;medio
alto;alto;medio;9480;alto;alto;alto;alto;A2;2;1;Mujer;medio
alto;alto;alto;9481;alto;alto;alto;alto;B1;5;2;Hombre;medio
alto;medio;medio;9482;alto;alto;alto;medio;A-;4;2;Hombre;medio
alto;alto;medio;9483;alto;alto;alto;alto;A1;1;1;Hombre;medio
alto;medio;medio;9484;medio;medio;medio;alto;A1;5;2;Hombre;medio
medio;medio;medio;9485;medio;medio;medio;alto;A1;5;1;Hombre;medio
medio;alto;medio;9486;medio;medio;medio;medio;A-;2;2;Hombre;medio
alto;medio;medio;9487;alto;medio;medio;medio;A1;5;3;Hombre;medio
alto;superior;medio;9488;medio;medio;alto;alto;A1;3;3;Hombre;medio
medio;medio;medio;9489;medio;alto;medio;medio;A-;1;1;Mujer;medio
medio;medio;medio;9490;medio;medio;medio;medio;A-;1;2;Hombre;medio
medio;medio;alto;9491;medio;alto;medio;alto;A2;5;2;Mujer;medio
medio;alto;medio;9492;alto;alto;alto;alto;B1;5;6;Mujer;medio
medio;medio;medio;9493;medio;medio;medio;medio;A-;1;1;Hombre;medio
medio;medio;alto;9494;medio;medio;medio;medio;A-;1;1;Mujer;medio
alto;alto;alto;9495;alto;alto;alto;alto;A2;1;1;Hombre;medio
alto;alto;alto;9496;alto;alto;alto;alto;A2;5;3;Hombre;medio
alto;alto;alto;9497;alto;alto;medio;medio;A1;5;3;Mujer;medio
medio;alto;medio;9498;medio;alto;alto;medio;A-;1;1;Mujer;medio
alto;medio;alto;9499;alto;alto;alto;alto;B1;5;4;Hombre;medio
alto;superior;alto;9500;alto;alto;alto;alto;B+;5;3;Mujer;medio
alto;alto;alto;9501;medio;alto;alto;medio;B1;5;5;Mujer;medio
alto;superior;alto;9502;alto;alto;alto;alto;B1;5;6;Hombre;medio
medio;alto;medio;9503;medio;medio;medio;medio;A1;1;1;Mujer;medio
alto;medio;alto;9504;medio;alto;medio;alto;A1;1;3;Hombre;medio
medio;alto;alto;9505;medio;alto;alto;medio;A2;5;2;Mujer;medio
medio;alto;medio;9506;medio;medio;medio;alto;A1;1;1;Hombre;medio
alto;medio;medio;9507;alto;medio;medio;alto;A1;2;2;Hombre;medio
alto;alto;alto;9508;medio;alto;alto;medio;A1;2;2;Hombre;medio
alto;medio;medio;9509;alto;alto;alto;alto;A1;2;2;Mujer;medio
medio;medio;alto;9510;medio;medio;medio;medio;A1;5;3;Hombre;medio
medio;medio;medio;9511;alto;alto;medio;medio;A1;5;3;Hombre;medio
alto;alto;alto;9512;alto;alto;superior;superior;B1;5;3;Mujer;medio
medio;alto;medio;9513;bajo;medio;medio;medio;A-;1;1;Mujer;medio
alto;alto;alto;9514;alto;alto;medio;medio;A2;5;3;Hombre;medio
alto;medio;medio;9515;medio;alto;medio;medio;A1;1;1;Hombre;medio
alto;alto;alto;9516;alto;alto;medio;alto;B1;5;2;Hombre;medio
medio;alto;medio;9517;medio;medio;alto;medio;A1;5;2;Hombre;medio
medio;alto;medio;9518;medio;medio;medio;medio;A1;1;3;Mujer;medio
medio;medio;alto;9519;medio;medio;medio;medio;A1;2;2;Hombre;medio
alto;superior;alto;9520;alto;alto;alto;alto;A1;5;2;Hombre;medio
medio;alto;medio;9521;alto;medio;medio;medio;A1;5;3;Hombre;medio
alto;alto;alto;9522;medio;alto;alto;alto;A2;5;2;Hombre;medio
alto;alto;alto;9523;medio;alto;alto;alto;A2;3;3;Hombre;medio
medio;medio;medio;9524;medio;medio;medio;medio;A1;1;1;Hombre;medio
alto;alto;medio;9525;medio;medio;alto;alto;A1;2;2;Hombre;medio
alto;alto;medio;9526;superior;alto;alto;alto;A-;2;2;Mujer;medio
medio;alto;medio;9527;medio;alto;medio;medio;A1;5;2;Hombre;medio
alto;alto;medio;9528;alto;alto;medio;alto;A1;5;2;Mujer;medio
alto;alto;alto;9529;alto;alto;alto;alto;B1;5;3;Hombre;medio
alto;alto;alto;9530;medio;alto;medio;medio;A1;5;4;Mujer;medio
medio;medio;medio;9531;medio;medio;medio;medio;A1;2;2;Hombre;medio
alto;alto;alto;9532;alto;alto;alto;medio;A1;5;4;Mujer;medio
medio;medio;medio;9533;medio;alto;alto;medio;A-;5;3;Mujer;medio
alto;medio;medio;9534;medio;medio;medio;alto;A1;1;1;Mujer;medio
medio;alto;alto;9535;alto;alto;alto;alto;A1;2;2;Hombre;medio
alto;alto;alto;9536;medio;medio;medio;medio;A2;5;3;Hombre;medio
alto;alto;alto;9537;medio;alto;alto;alto;B1;5;5;Hombre;medio
medio;medio;medio;9538;alto;medio;medio;alto;A-;2;3;Hombre;medio
alto;alto;alto;9539;alto;medio;medio;alto;A2;2;2;Hombre;medio
alto;alto;alto;9540;medio;alto;alto;alto;A-;2;2;Hombre;medio
alto;medio;alto;9541;alto;alto;alto;alto;A1;5;3;Mujer;medio
medio;medio;medio;9542;medio;medio;medio;medio;A1;1;1;Hombre;medio
alto;alto;medio;9543;alto;medio;alto;alto;A1;5;4;Hombre;medio
alto;alto;alto;9544;alto;alto;alto;medio;A1;1;1;Hombre;medio
medio;medio;medio;9545;medio;medio;alto;medio;A-;2;2;Mujer;medio
alto;alto;alto;9546;medio;alto;alto;alto;A2;5;3;Hombre;medio
medio;medio;medio;9547;medio;medio;medio;medio;A1;5;3;Hombre;medio
alto;medio;alto;9548;medio;alto;alto;medio;A1;3;3;Hombre;medio
alto;alto;alto;9549;medio;alto;medio;medio;A1;5;4;Hombre;medio
medio;alto;alto;9550;medio;alto;alto;alto;A1;3;3;Mujer;medio
alto;medio;alto;9551;alto;alto;medio;alto;B1;3;3;Mujer;medio
medio;alto;medio;9552;medio;medio;bajo;medio;A1;1;1;Hombre;medio
medio;medio;medio;9553;medio;medio;medio;medio;A1;2;2;Hombre;medio
alto;medio;alto;9554;medio;bajo;medio;alto;A-;4;3;Mujer;medio
medio;medio;alto;9555;alto;medio;medio;medio;A1;1;1;Hombre;medio
alto;alto;medio;9556;alto;alto;medio;medio;A1;2;2;Hombre;medio
alto;alto;alto;9557;alto;alto;alto;alto;B1;5;3;Hombre;medio
medio;medio;medio;9558;medio;medio;medio;medio;A-;1;1;Mujer;medio
alto;alto;alto;9559;alto;alto;alto;alto;A2;3;2;Mujer;medio
alto;alto;medio;9560;medio;medio;medio;medio;A1;2;3;Hombre;medio
medio;alto;medio;9561;alto;medio;medio;medio;A2;1;1;Mujer;medio
alto;alto;alto;9562;medio;alto;medio;alto;A1;2;2;Mujer;medio
alto;alto;alto;9563;alto;alto;medio;alto;A1;5;3;Hombre;medio
alto;alto;alto;9564;alto;alto;alto;alto;A1;5;3;Mujer;medio
medio;alto;medio;9565;medio;alto;medio;medio;A-;5;4;Hombre;medio
bajo;alto;medio;9566;medio;medio;alto;medio;A1;2;2;Mujer;medio
medio;medio;medio;9567;medio;medio;medio;medio;A-;5;2;Mujer;medio
medio;alto;alto;9568;alto;alto;alto;alto;B1;5;2;Mujer;medio
alto;superior;alto;9569;alto;superior;alto;alto;A2;5;3;Hombre;medio
alto;alto;alto;9570;alto;medio;alto;medio;A1;2;3;Hombre;medio
medio;alto;alto;9571;medio;medio;medio;alto;A1;2;2;Hombre;medio
alto;medio;medio;9572;alto;alto;alto;alto;A1;1;1;Mujer;medio
alto;alto;alto;9573;medio;alto;medio;alto;A2;1;1;Hombre;medio
alto;medio;medio;9574;medio;medio;alto;medio;A-;5;3;Mujer;medio
medio;medio;medio;9575;medio;medio;medio;medio;A-;2;2;Hombre;medio
medio;alto;alto;9576;medio;medio;medio;medio;A-;1;1;Hombre;medio
alto;alto;medio;9577;alto;alto;alto;alto;A2;5;4;Hombre;medio
alto;alto;alto;9578;alto;alto;alto;alto;B1;5;4;Mujer;medio
alto;medio;alto;9579;alto;alto;medio;medio;A1;5;4;Hombre;medio
medio;medio;alto;9580;medio;medio;medio;medio;A1;1;2;Hombre;medio
alto;alto;alto;9581;alto;superior;superior;alto;B1;5;4;Mujer;medio
alto;medio;alto;9582;medio;alto;alto;alto;A1;5;2;Mujer;medio
medio;medio;medio;9583;medio;medio;medio;medio;A-;1;1;Mujer;medio
alto;alto;alto;9584;medio;medio;alto;alto;A2;5;3;Mujer;medio
alto;alto;medio;9585;medio;medio;medio;medio;A2;5;4;Hombre;medio
alto;alto;alto;9586;medio;alto;medio;alto;A2;2;2;Mujer;medio
alto;alto;alto;9587;medio;alto;alto;medio;A2;1;1;Hombre;medio
alto;alto;medio;9588;medio;medio;alto;medio;A1;1;2;Hombre;medio
alto;alto;alto;9589;superior;alto;alto;alto;A2;5;3;Hombre;medio
alto;superior;alto;9590;alto;alto;alto;alto;A1;5;4;Hombre;medio
alto;alto;medio;9591;medio;alto;medio;medio;A1;1;1;Mujer;medio
alto;alto;alto;9592;medio;medio;alto;alto;A1;1;3;Hombre;medio
alto;alto;medio;9593;medio;alto;alto;alto;A-;5;3;Mujer;medio
alto;alto;alto;9594;alto;alto;alto;alto;A1;2;2;Mujer;medio
medio;alto;medio;9595;medio;medio;alto;alto;A1;5;4;Hombre;medio
alto;alto;alto;9596;alto;alto;alto;alto;A2;5;2;Hombre;medio
alto;alto;alto;9597;medio;alto;alto;alto;B+;5;6;Hombre;medio
alto;alto;alto;9598;alto;alto;medio;medio;A1;3;3;Hombre;medio
alto;superior;alto;9599;alto;alto;alto;alto;B1;5;6;Mujer;medio
medio;alto;medio;9600;medio;medio;medio;medio;A-;2;2;Hombre;medio
alto;alto;alto;9601;medio;alto;alto;medio;A1;5;3;Mujer;medio
medio;medio;medio;9602;medio;medio;medio;medio;A1;1;3;Hombre;medio
alto;alto;alto;9603;alto;medio;alto;alto;A1;5;3;Hombre;medio
alto;medio;alto;9604;alto;alto;alto;medio;B+;5;5;Mujer;medio
medio;alto;medio;9605;bajo;medio;medio;alto;A-;1;1;Hombre;medio
medio;medio;alto;9606;alto;alto;medio;alto;A1;5;3;Mujer;medio
alto;alto;alto;9607;alto;alto;alto;alto;A1;5;3;Hombre;medio
alto;alto;alto;9608;medio;alto;medio;medio;A1;1;2;Mujer;medio
medio;medio;medio;9609;alto;medio;medio;medio;A-;1;1;Hombre;medio
alto;alto;alto;9610;medio;alto;alto;alto;B+;5;3;Mujer;medio
medio;alto;alto;9611;medio;medio;alto;medio;A2;5;3;Mujer;medio
alto;alto;alto;9612;alto;alto;alto;alto;A1;1;2;Hombre;medio
superior;alto;alto;9613;alto;alto;alto;alto;A1;1;3;Mujer;medio
alto;alto;alto;9614;alto;alto;alto;medio;A2;5;2;Hombre;medio
alto;alto;alto;9615;medio;alto;alto;alto;A1;5;3;Mujer;medio
alto;alto;medio;9616;alto;alto;medio;alto;B+;5;4;Hombre;medio
superior;alto;alto;9617;alto;superior;alto;alto;B+;5;4;Mujer;medio
alto;alto;alto;9618;alto;alto;alto;alto;A2;1;1;Hombre;medio
alto;bajo;alto;9619;medio;medio;medio;medio;A1;2;2;Mujer;medio
alto;alto;medio;9620;medio;medio;medio;medio;A2;2;1;Hombre;medio
alto;alto;alto;9621;alto;alto;alto;alto;B1;2;2;Hombre;medio
medio;medio;medio;9622;medio;medio;medio;medio;A-;1;1;Hombre;medio
medio;alto;medio;9623;medio;medio;medio;medio;A-;2;1;Hombre;medio
medio;medio;medio;9624;medio;medio;medio;medio;A-;5;3;Hombre;medio
alto;alto;alto;9625;alto;alto;superior;superior;B+;5;3;Mujer;medio
alto;alto;medio;9626;medio;alto;alto;medio;A1;2;3;Hombre;medio
alto;alto;alto;9627;medio;alto;alto;medio;A1;5;4;Hombre;medio
alto;alto;alto;9628;medio;alto;alto;alto;B1;5;3;Hombre;medio
alto;medio;medio;9629;alto;medio;medio;medio;A1;3;1;Mujer;medio
medio;alto;medio;9630;medio;alto;medio;medio;A-;2;2;Mujer;medio
medio;medio;medio;9631;medio;alto;alto;medio;A1;5;4;Hombre;medio
alto;medio;alto;9632;alto;medio;medio;medio;A1;2;2;Hombre;medio
medio;medio;medio;9633;alto;medio;alto;medio;A1;5;2;Hombre;medio
medio;medio;medio;9634;alto;medio;alto;medio;A1;5;2;Mujer;medio
medio;medio;medio;9635;medio;medio;medio;medio;A1;1;1;Mujer;medio
alto;alto;alto;9636;medio;alto;alto;alto;A2;1;2;Hombre;medio
alto;medio;bajo;9637;alto;medio;alto;medio;A-;1;1;Mujer;medio
alto;alto;alto;9638;medio;alto;alto;alto;A1;1;1;Hombre;medio
alto;superior;alto;9639;alto;alto;alto;alto;B1;1;1;Hombre;medio
medio;alto;alto;9640;alto;alto;alto;medio;A-;1;1;Hombre;medio
alto;alto;alto;9641;alto;alto;medio;alto;A2;2;2;Hombre;medio
medio;alto;medio;9642;medio;medio;alto;medio;A1;2;2;Hombre;medio
medio;alto;alto;9643;medio;medio;medio;medio;A-;5;2;Hombre;medio
alto;alto;medio;9644;medio;alto;alto;medio;B+;5;6;Hombre;medio
alto;alto;alto;9645;alto;superior;alto;alto;A2;5;3;Hombre;medio
alto;medio;alto;9646;medio;medio;medio;alto;A1;5;2;Hombre;medio
medio;alto;alto;9647;alto;alto;alto;alto;A2;1;3;Hombre;medio
alto;medio;medio;9648;medio;medio;medio;medio;A-;2;2;Hombre;medio
alto;medio;medio;9649;medio;medio;medio;medio;A1;1;1;Hombre;medio
medio;medio;alto;9650;medio;medio;medio;alto;A1;5;2;Hombre;medio
medio;alto;alto;9651;medio;alto;alto;alto;A2;5;2;Mujer;medio
medio;medio;medio;9652;medio;medio;medio;medio;A-;1;1;Mujer;medio
alto;alto;alto;9653;medio;medio;medio;medio;A2;2;2;Hombre;medio
alto;alto;medio;9654;medio;alto;medio;alto;A-;1;1;Hombre;medio
medio;medio;bajo;9655;medio;medio;medio;medio;A1;5;4;Hombre;medio
alto;medio;alto;9656;medio;medio;medio;medio;A-;1;1;Hombre;medio
alto;alto;alto;9657;alto;alto;alto;alto;B1;5;4;Mujer;medio
alto;medio;alto;9658;medio;medio;medio;alto;A-;2;2;Hombre;medio
medio;alto;medio;9659;medio;medio;medio;medio;A-;2;2;Hombre;medio
medio;alto;alto;9660;medio;alto;alto;medio;A1;1;1;Hombre;medio
alto;alto;alto;9661;medio;alto;alto;medio;A2;5;3;Mujer;medio
alto;alto;alto;9662;medio;alto;alto;alto;A2;5;4;Mujer;medio
medio;medio;alto;9663;medio;medio;medio;medio;A1;5;2;Mujer;medio
medio;medio;medio;9664;medio;alto;alto;medio;A-;5;3;Mujer;medio
medio;alto;medio;9665;alto;alto;alto;medio;A1;5;2;Hombre;medio
alto;medio;alto;9666;medio;medio;medio;medio;A1;5;3;Hombre;medio
medio;medio;medio;9667;medio;medio;alto;alto;A-;5;3;Hombre;medio
medio;alto;alto;9668;alto;alto;alto;alto;A2;5;4;Mujer;medio
alto;medio;medio;9669;medio;medio;medio;medio;A1;5;3;Hombre;medio
alto;medio;medio;9670;medio;medio;alto;medio;A-;5;3;Hombre;medio
medio;medio;alto;9671;alto;alto;medio;medio;A1;1;1;Hombre;medio
alto;alto;alto;9672;alto;alto;alto;medio;B1;5;4;Hombre;medio
alto;alto;alto;9673;alto;alto;alto;alto;B1;2;2;Hombre;medio
medio;medio;alto;9674;medio;alto;medio;alto;A1;5;1;Hombre;medio
medio;alto;alto;9675;alto;medio;medio;alto;A1;2;2;Mujer;medio
alto;alto;alto;9676;alto;alto;alto;alto;A2;2;2;Mujer;medio
alto;alto;medio;9677;alto;medio;medio;alto;A2;1;1;Mujer;medio
bajo;medio;alto;9678;medio;medio;medio;medio;A1;5;3;Hombre;medio
medio;medio;alto;9679;alto;alto;alto;alto;B1;5;2;Hombre;medio
alto;medio;medio;9680;medio;alto;alto;alto;A1;5;2;Mujer;medio
alto;alto;medio;9681;superior;alto;medio;medio;A1;1;2;Mujer;medio
medio;medio;alto;9682;medio;medio;medio;medio;A1;5;5;Hombre;medio
alto;alto;alto;9683;alto;alto;alto;alto;A2;5;3;Hombre;medio
alto;alto;alto;9684;alto;medio;alto;medio;A1;2;2;Hombre;medio
alto;alto;alto;9685;alto;alto;alto;alto;A2;2;2;Hombre;medio
medio;medio;medio;9686;alto;medio;medio;alto;A1;2;2;Mujer;medio
alto;medio;medio;9687;medio;alto;medio;medio;A-;5;3;Hombre;medio
medio;medio;medio;9688;bajo;alto;medio;alto;A1;1;1;Hombre;medio
alto;medio;alto;9689;medio;alto;medio;alto;A1;5;2;Hombre;medio
medio;medio;medio;9690;medio;medio;medio;medio;A1;2;2;Hombre;medio
alto;superior;alto;9691;alto;alto;alto;alto;A1;2;2;Mujer;medio
medio;alto;alto;9692;alto;medio;medio;medio;A1;5;3;Mujer;medio
alto;alto;alto;9693;alto;medio;alto;alto;A2;5;1;Mujer;medio
medio;alto;medio;9694;medio;medio;medio;medio;A1;5;2;Mujer;medio
alto;alto;alto;9695;alto;medio;alto;alto;A1;2;1;Hombre;medio
medio;medio;medio;9696;bajo;medio;medio;medio;A1;1;1;Hombre;medio
alto;alto;alto;9697;alto;superior;alto;alto;A2;5;1;Hombre;medio
alto;alto;alto;9698;medio;alto;alto;medio;A1;2;2;Hombre;medio
alto;alto;alto;9699;alto;medio;alto;medio;A1;2;2;Hombre;medio
superior;alto;alto;9700;alto;alto;alto;alto;B1;2;2;Hombre;medio
medio;alto;alto;9701;alto;medio;medio;alto;A2;5;6;Hombre;medio
medio;medio;medio;9702;alto;medio;medio;medio;A1;2;2;Hombre;medio
alto;alto;medio;9703;medio;medio;alto;alto;A2;5;3;Mujer;medio
medio;alto;medio;9704;alto;bajo;alto;medio;A-;1;2;Hombre;medio
medio;medio;medio;9705;medio;medio;medio;medio;A1;1;1;Mujer;medio
alto;superior;alto;9706;alto;alto;alto;alto;B1;5;3;Hombre;medio
alto;alto;alto;9707;alto;alto;alto;alto;A1;1;1;Hombre;medio
medio;medio;medio;9708;medio;medio;alto;medio;A-;5;3;Hombre;medio
medio;medio;medio;9709;medio;medio;medio;medio;A1;5;2;Hombre;medio
medio;medio;alto;9710;medio;medio;medio;medio;A-;1;1;Mujer;medio
alto;alto;alto;9711;alto;alto;alto;alto;A1;2;2;Mujer;medio
alto;alto;alto;9712;alto;alto;alto;alto;A1;5;4;Hombre;medio
alto;alto;alto;9713;alto;alto;alto;alto;A1;1;3;Hombre;medio
medio;medio;alto;9714;alto;medio;alto;alto;A2;1;1;Hombre;medio
alto;alto;alto;9715;alto;medio;alto;alto;A1;2;2;Hombre;medio
alto;medio;alto;9716;medio;alto;alto;medio;A2;5;3;Hombre;medio
medio;medio;alto;9717;medio;medio;alto;medio;A-;5;3;Hombre;medio
medio;alto;alto;9718;medio;alto;alto;alto;A2;5;3;Mujer;medio
medio;alto;alto;9719;alto;alto;medio;medio;A1;5;2;Mujer;medio
alto;alto;alto;9720;medio;alto;alto;alto;B1;5;2;Hombre;medio
alto;alto;alto;9721;alto;alto;alto;alto;A1;5;3;Mujer;medio
medio;alto;medio;9722;alto;medio;medio;medio;A-;5;1;Mujer;medio
medio;alto;medio;9723;medio;alto;medio;alto;A1;2;2;Mujer;medio
medio;alto;alto;9724;medio;medio;medio;medio;A1;5;2;Hombre;medio
alto;medio;medio;9725;medio;medio;medio;medio;A-;5;3;Hombre;medio
alto;medio;alto;9726;medio;alto;alto;alto;A1;5;1;Hombre;medio
medio;medio;medio;9727;medio;alto;medio;medio;A-;1;1;Hombre;medio
alto;alto;alto;9728;medio;alto;alto;alto;A1;5;4;Hombre;medio
medio;medio;medio;9729;medio;alto;medio;medio;A-;5;2;Hombre;medio
alto;alto;medio;9730;medio;alto;alto;alto;A1;5;2;Hombre;medio
medio;medio;medio;9731;medio;alto;medio;alto;A1;2;2;Hombre;medio
medio;alto;medio;9732;bajo;alto;medio;medio;A1;2;2;Hombre;medio
alto;medio;medio;9733;medio;medio;medio;alto;A1;5;3;Hombre;medio
medio;medio;medio;9734;medio;medio;medio;medio;A1;2;2;Hombre;medio
medio;medio;medio;9735;medio;alto;medio;medio;A-;2;4;Hombre;medio
medio;medio;medio;9736;medio;medio;medio;medio;A-;1;3;Hombre;medio
medio;medio;medio;9737;medio;medio;alto;medio;A-;5;3;Mujer;medio
medio;medio;medio;9738;medio;medio;alto;medio;A-;5;4;Mujer;medio
alto;alto;alto;9739;medio;alto;medio;medio;B+;2;2;Mujer;medio
alto;medio;alto;9740;alto;medio;alto;medio;A2;5;2;Mujer;medio
medio;medio;medio;9741;medio;medio;medio;medio;A1;1;4;Mujer;medio
alto;alto;alto;9742;alto;medio;alto;medio;A-;5;3;Mujer;medio
alto;alto;alto;9743;alto;alto;alto;medio;A2;2;2;Hombre;medio
medio;medio;medio;9744;alto;medio;medio;medio;A-;1;1;Hombre;medio
alto;alto;alto;9745;medio;medio;medio;medio;B1;5;5;Mujer;medio
alto;alto;alto;9746;alto;alto;alto;alto;A2;2;1;Hombre;medio
alto;alto;alto;9747;medio;alto;medio;medio;A1;1;1;Mujer;medio
alto;alto;alto;9748;medio;medio;alto;medio;A2;5;5;Hombre;medio
medio;medio;alto;9749;medio;alto;alto;alto;B1;2;2;Hombre;medio
alto;medio;medio;9750;medio;alto;alto;medio;A1;5;3;Hombre;medio
medio;alto;medio;9751;alto;medio;medio;alto;A1;3;3;Hombre;medio
medio;medio;alto;9752;alto;medio;alto;medio;A2;3;2;Hombre;medio
medio;medio;alto;9753;medio;medio;medio;medio;A-;1;2;Mujer;medio
medio;alto;alto;9754;medio;alto;medio;alto;A2;2;2;Hombre;medio
alto;medio;alto;9755;medio;medio;medio;medio;A1;5;3;Hombre;medio
alto;alto;alto;9756;alto;alto;medio;alto;B1;3;3;Hombre;medio
medio;medio;medio;9757;bajo;medio;medio;medio;A-;2;2;Hombre;medio
medio;medio;medio;9758;bajo;medio;alto;alto;A1;1;1;Mujer;medio
alto;alto;alto;9759;alto;alto;alto;alto;A2;2;2;Hombre;medio
alto;medio;alto;9760;alto;alto;medio;alto;A-;1;1;Hombre;medio
alto;alto;alto;9761;superior;alto;medio;medio;A1;5;4;Mujer;medio
medio;medio;medio;9762;medio;medio;alto;medio;A-;2;3;Hombre;medio
medio;alto;medio;9763;medio;medio;alto;medio;A1;1;1;Hombre;medio
alto;medio;alto;9764;alto;alto;medio;alto;B1;5;2;Mujer;medio
alto;medio;medio;9765;alto;alto;medio;medio;A1;1;2;Hombre;medio
alto;alto;medio;9766;medio;alto;alto;alto;B1;5;2;Hombre;medio
bajo;alto;medio;9767;alto;medio;medio;alto;A1;1;1;Mujer;medio
alto;alto;medio;9768;medio;medio;alto;alto;A-;2;2;Hombre;medio
alto;alto;medio;9769;medio;alto;alto;alto;A1;5;3;Hombre;medio
alto;alto;medio;9770;alto;alto;medio;alto;B+;5;4;Hombre;medio
alto;alto;alto;9771;medio;alto;alto;alto;B1;2;2;Mujer;medio
alto;alto;alto;9772;medio;medio;alto;alto;A1;5;3;Mujer;medio
alto;medio;alto;9773;alto;medio;medio;medio;A2;5;3;Hombre;medio
alto;alto;alto;9774;medio;alto;alto;alto;B1;5;5;Hombre;medio
alto;alto;alto;9775;medio;alto;medio;alto;A1;5;4;Hombre;medio
alto;alto;alto;9776;alto;alto;alto;alto;B1;5;4;Hombre;medio
alto;alto;alto;9777;medio;alto;alto;alto;A1;1;1;Hombre;medio
alto;alto;medio;9778;medio;alto;alto;alto;A2;5;2;Mujer;medio
alto;alto;medio;9779;alto;alto;alto;alto;A1;2;2;Hombre;medio
medio;medio;medio;9780;medio;medio;medio;medio;A-;1;1;Mujer;medio
alto;alto;alto;9781;alto;alto;alto;alto;A2;5;2;Hombre;medio
alto;medio;medio;9782;medio;alto;medio;alto;A-;5;2;Hombre;medio
alto;alto;medio;9783;medio;alto;medio;alto;A1;1;1;Mujer;medio
alto;medio;medio;9784;medio;medio;medio;alto;A1;5;4;Mujer;medio
medio;alto;medio;9785;medio;alto;alto;alto;B1;5;3;Hombre;medio
alto;alto;alto;9786;alto;alto;alto;alto;A2;3;2;Mujer;medio
medio;medio;alto;9787;medio;medio;medio;medio;A1;2;2;Mujer;medio
medio;alto;alto;9788;medio;medio;alto;alto;A2;5;4;Hombre;medio
alto;medio;alto;9789;medio;alto;alto;medio;A-;5;3;Hombre;medio
alto;medio;medio;9790;medio;alto;medio;alto;A1;2;1;Hombre;medio
alto;medio;medio;9791;medio;medio;medio;medio;A-;5;2;Hombre;medio
alto;alto;alto;9792;alto;alto;alto;alto;A2;5;3;Hombre;medio
medio;medio;medio;9793;medio;medio;medio;medio;A1;5;4;Mujer;medio
alto;medio;alto;9794;medio;alto;alto;medio;A1;5;3;Mujer;medio
medio;medio;medio;9795;medio;medio;medio;medio;A1;2;2;Mujer;medio
alto;alto;alto;9796;alto;alto;alto;alto;A2;5;3;Hombre;medio
alto;alto;medio;9797;alto;alto;medio;medio;A1;3;3;Hombre;medio
medio;medio;medio;9798;medio;medio;medio;medio;A1;1;1;Mujer;medio
medio;medio;alto;9799;medio;medio;medio;medio;A1;2;2;Hombre;medio
alto;alto;alto;9800;alto;medio;medio;medio;B1;5;4;Mujer;medio
alto;alto;medio;9801;medio;medio;medio;medio;A1;5;2;Hombre;medio
medio;alto;alto;9802;alto;medio;alto;alto;A1;5;2;Mujer;medio
medio;medio;medio;9803;medio;medio;bajo;medio;A-;5;4;Hombre;medio
medio;alto;alto;9804;alto;alto;alto;alto;A1;1;1;Mujer;medio
medio;medio;medio;9805;medio;alto;medio;alto;A1;5;2;Hombre;medio
alto;superior;alto;9806;alto;alto;alto;alto;A-;5;3;Mujer;medio
medio;medio;medio;9807;medio;medio;medio;medio;A-;1;1;Mujer;medio
alto;alto;alto;9808;alto;alto;alto;alto;B1;5;1;Hombre;medio
alto;alto;alto;9809;medio;medio;alto;alto;A1;5;3;Mujer;medio
medio;medio;medio;9810;medio;medio;medio;medio;A-;5;3;Mujer;medio
medio;alto;medio;9811;alto;alto;alto;alto;A2;5;2;Mujer;medio
medio;alto;alto;9812;alto;alto;superior;alto;A2;5;3;Mujer;medio
alto;alto;alto;9813;medio;medio;medio;medio;A-;2;3;Mujer;medio
alto;alto;medio;9814;bajo;medio;medio;alto;A1;5;2;Hombre;medio
medio;bajo;medio;9815;medio;medio;medio;medio;A-;5;3;Mujer;medio
medio;medio;medio;9816;medio;medio;medio;alto;A1;4;5;Hombre;medio
alto;medio;medio;9817;alto;medio;medio;medio;A-;5;2;Hombre;medio
medio;alto;medio;9818;medio;medio;medio;medio;A-;3;3;Mujer;medio
medio;alto;medio;9819;medio;medio;medio;medio;A-;1;1;Mujer;medio
alto;medio;medio;9820;medio;alto;alto;alto;A1;1;3;Mujer;medio
